measuring point,CON_L1,GF1,GF2,GF6,GF7,GF8,GF11,GF14,GF17,SEG1,GF3,GF4,CONV1,RIS10,RIS11,CONV2,SEG2,SEG3,SEG4,SEG5,dp2,ILS1,ILS2,dp1,GF19,GF22,GF23,ZL1,ZL2,CON_R1,CON_R2,RIS1,RIS2,RIS3,RIS4,RIS5,ULS1,ULS2,RIS12,RIS13,ZR1,ZR2
sensor number,1,3,4,6,7,8,9,10,11,13,15,16,17,21,22,23,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,48,49,50,51,52,53
sensor range,500,250,250,100,100,100,100,100,100,500,250,250,250,100,100,100,250,250,250,250,25,250,250,50,50,50,50,50,50,500,500,500,500,250,250,250,250,250,100,50,50,50
sensor height,-0.187,-0.046,0.033,0.233,0.349,0.449,0.599,0.749,0.899,-0.245,0.083,0.131,0.178,0.601,1.101,0.478,-0.205,-0.165,-0.084,-0.023,nan,0.628,0.628,nan,0.999,1.295,1.488,1.154,1.592,-0.35,-0.35,-0.29,-0.225,-0.16,-0.128,-0.03,1.056,1.056,1.637,1.735,1.401,1.839
2025-08-20 14:47:22.710,80.77,30.42,11.8,1.61,1.45,0.94,0.43,-0.08,-0.18,91.46,1.52,1.89,0.46,14.02,12.77,0.16,70.56,51.49,12.95,1.71,4.2,41.15,40.74,9.62,-0.34,-0.33,-0.4,-0.54,-0.5,124.72,113.27,94.37,68.26,40.38,21.82,14.66,31.2,28.06,9.29,8.74,5.8,4.21
2025-08-20 14:47:22.967,82.81,30.42,12.21,1.52,1.29,1.27,0.43,-0.24,-0.34,90.64,1.73,1.89,0.05,13.29,12.36,-0.09,70.76,51.08,13.16,2.12,3.97,40.53,40.33,9.01,-0.34,-0.37,-0.44,-0.5,-0.54,125.53,123.05,93.96,65.8,38.96,20.39,14.66,29.37,27.85,9.29,8.58,5.8,4.25
2025-08-20 14:47:23.210,82.41,30.63,11.8,1.52,1.45,1.27,0.26,-0.16,-0.43,92.68,1.32,1.49,0.05,13.37,11.95,0.07,71.38,51.28,13.16,1.51,3.97,41.15,39.51,9.25,-0.46,-0.41,-0.44,-0.5,-0.54,125.94,106.35,96.41,69.08,40.79,21.82,14.66,30.59,25.4,9.29,8.46,5.92,4.0
2025-08-20 14:47:23.461,82.41,31.03,12.21,1.36,1.37,1.35,0.67,-0.32,-0.26,92.68,1.32,1.89,-0.15,13.45,12.28,0.16,70.76,51.28,12.75,1.71,3.99,41.15,40.33,8.97,-0.34,-0.41,-0.36,-0.54,-0.46,125.13,108.79,94.78,68.67,39.37,21.82,15.07,32.02,27.24,9.12,8.5,5.76,4.17
2025-08-20 14:47:23.710,82.81,30.83,12.0,1.28,1.21,1.1,0.59,0.09,-0.02,92.28,1.32,1.49,0.46,13.7,12.44,-0.01,70.56,50.47,12.55,1.51,4.15,41.15,39.31,9.09,-0.54,-0.29,-0.44,-0.62,-0.66,125.53,112.87,95.6,69.08,39.77,21.21,15.68,33.04,31.53,8.96,8.46,5.96,4.25
2025-08-20 14:47:23.967,82.41,30.22,11.39,1.04,0.8,0.45,-0.06,-0.48,-0.59,90.64,0.3,1.08,0.26,14.02,12.77,0.16,70.15,50.67,12.34,0.9,4.73,40.94,39.72,9.62,-0.54,-0.45,-0.44,-0.58,-0.62,125.13,113.68,93.15,67.03,39.16,20.19,15.68,33.04,32.76,8.96,8.46,5.88,4.08
2025-08-20 14:47:24.210,80.77,29.4,10.58,0.63,0.48,0.04,-0.22,-0.48,-0.34,91.05,0.3,0.67,-0.15,14.68,13.34,-0.01,70.97,51.08,11.93,0.29,4.91,41.56,38.49,9.86,-0.42,-0.41,-0.48,-0.62,-0.66,125.53,113.68,93.96,67.44,39.37,19.78,15.88,34.26,32.76,9.12,8.74,6.04,4.29
2025-08-20 14:47:24.460,83.22,30.02,10.78,0.79,0.72,0.61,0.26,-0.24,-0.18,91.05,0.7,1.08,0.05,14.84,13.58,0.24,70.35,51.08,12.55,0.9,4.89,41.15,38.28,10.35,-0.46,-0.41,-0.36,-0.54,-0.62,124.32,106.75,92.74,66.62,39.37,18.96,15.68,34.06,32.14,9.45,8.83,5.96,4.17
2025-08-20 14:47:24.710,83.22,29.2,10.99,0.71,0.56,0.45,0.1,-0.32,-0.26,92.28,0.91,1.49,0.26,14.6,13.26,0.16,70.15,51.28,12.34,1.31,4.85,40.94,39.31,10.23,-0.46,-0.37,-0.4,-0.46,-0.54,126.34,120.61,91.11,67.44,38.55,19.78,15.27,32.43,28.46,9.53,8.66,5.76,4.0
2025-08-20 14:47:24.960,82.41,29.61,10.99,0.96,0.8,0.7,0.1,-0.32,-0.26,91.46,0.5,1.28,0.26,14.68,13.34,0.07,71.78,51.69,12.55,1.51,4.87,40.94,38.9,10.31,-0.42,-0.53,-0.44,-0.5,-0.66,125.94,107.16,94.78,69.49,40.79,21.01,15.47,33.24,30.3,9.69,8.91,5.92,4.29
2025-08-20 14:47:25.210,83.22,30.22,10.99,1.12,1.13,1.19,0.59,-0.08,-0.1,91.87,1.11,1.49,-0.35,14.68,12.93,-0.09,72.4,51.9,12.95,2.12,4.93,40.94,38.49,10.19,-0.3,-0.33,-0.32,-0.34,-0.54,126.34,122.24,93.15,68.26,39.98,20.39,15.68,31.61,29.28,9.29,8.58,5.72,3.92
2025-08-20 14:47:25.460,82.81,30.02,10.78,1.12,1.13,0.86,0.02,-0.24,-0.34,93.09,0.91,1.49,1.07,14.51,12.93,-0.17,71.58,51.69,13.16,0.69,4.64,40.33,39.51,9.98,-0.38,-0.49,-0.48,-0.58,-0.66,127.56,112.87,95.6,70.71,40.99,22.85,15.68,31.61,27.44,9.45,8.62,5.88,4.13
2025-08-20 14:47:25.710,84.86,30.83,11.6,1.28,1.21,1.02,0.51,-0.08,-0.02,92.68,1.11,1.49,0.26,14.27,12.85,0.24,71.78,52.72,13.77,1.92,4.52,41.15,38.69,9.78,-0.38,-0.41,-0.44,-0.54,-0.54,125.94,117.35,95.19,69.9,40.18,21.82,15.68,32.43,27.65,9.2,8.54,5.84,4.08
2025-08-20 14:47:25.959,83.63,30.83,11.19,1.28,1.04,0.94,0.51,-0.16,-0.18,92.28,1.11,1.49,0.26,14.43,12.93,0.16,71.78,51.28,13.56,1.71,4.56,41.35,38.9,9.78,-0.46,-0.37,-0.36,-0.54,-0.62,125.53,115.72,94.37,70.3,39.37,21.41,15.47,30.59,25.81,8.96,8.46,5.84,4.13
2025-08-20 14:47:26.210,83.22,30.83,12.0,1.36,1.04,1.02,0.18,-0.24,-0.18,91.87,0.91,1.49,0.26,14.11,13.01,0.16,71.58,52.31,12.34,1.31,4.83,40.94,38.49,9.7,-0.42,-0.45,-0.36,-0.42,-0.58,127.97,118.98,95.19,69.08,42.22,23.46,16.49,35.08,31.33,9.37,8.66,6.08,4.29
2025-08-20 14:47:26.459,84.45,30.42,12.0,0.79,0.8,0.7,0.18,-0.4,-0.34,91.46,0.91,1.08,0.05,14.84,13.26,0.16,70.35,51.9,13.56,1.71,5.17,41.15,37.67,10.31,-0.38,-0.45,-0.48,-0.58,-0.78,126.75,113.68,95.6,68.26,41.61,23.46,16.29,33.65,32.76,9.29,8.7,5.92,4.08
2025-08-20 14:47:26.710,83.63,30.42,10.99,0.79,0.64,0.7,0.26,-0.16,-0.1,91.87,0.91,1.49,0.46,15.0,13.5,0.16,69.54,50.88,12.55,1.31,5.28,40.94,38.08,10.63,-0.38,-0.37,-0.44,-0.54,-0.66,126.75,118.98,95.6,71.53,41.61,22.64,17.3,33.45,29.08,9.29,8.87,6.04,4.29
2025-08-20 14:47:26.966,83.63,30.83,10.99,0.47,0.23,-0.04,-0.14,-0.57,-0.34,89.83,0.5,0.87,-0.35,15.33,13.26,-0.01,69.13,50.26,11.53,0.9,5.62,40.94,38.69,10.8,-0.58,-0.41,-0.44,-0.54,-0.58,127.16,113.27,94.78,69.08,41.81,23.25,16.49,32.43,29.28,9.45,8.66,5.68,3.96
2025-08-20 14:47:27.210,83.22,29.81,10.58,0.79,0.56,0.37,0.18,-0.32,-0.34,90.64,0.5,1.08,0.05,15.57,13.5,0.24,69.95,50.47,12.14,0.9,5.7,40.94,39.1,10.88,-0.46,-0.41,-0.4,-0.58,-0.5,127.97,121.83,95.19,70.3,42.22,22.44,16.49,32.22,27.44,9.61,8.74,5.88,4.21
2025-08-20 14:47:27.460,84.04,31.24,11.19,0.96,0.72,0.7,0.26,-0.24,-0.18,90.64,0.91,1.49,0.46,15.49,13.91,0.32,69.74,50.47,12.75,1.92,5.4,41.15,38.69,11.12,-0.42,-0.45,-0.36,-0.54,-0.58,127.97,117.76,95.6,69.9,41.4,22.85,17.1,32.02,31.33,9.86,9.03,5.88,4.13
2025-08-20 14:47:27.710,83.63,31.85,11.39,1.04,0.88,0.86,0.26,-0.4,-0.1,90.64,1.11,1.49,0.46,15.49,13.58,-0.09,70.56,51.49,12.95,0.69,5.56,40.74,39.92,10.96,-0.42,-0.41,-0.48,-0.62,-0.62,127.56,121.02,94.78,68.67,41.4,22.03,17.1,31.82,29.69,9.69,8.91,5.96,4.25
2025-08-20 14:47:27.967,83.63,30.22,10.38,0.79,0.56,0.37,-0.39,-0.48,-0.43,89.01,0.7,1.08,-0.15,15.17,13.42,-0.17,71.58,51.69,12.55,1.31,5.54,40.33,39.92,10.75,-0.42,-0.41,-0.4,-0.67,-0.54,127.16,114.9,94.78,68.67,39.98,20.19,15.68,32.63,30.1,9.37,8.74,5.96,4.13
2025-08-20 14:47:28.210,83.22,29.61,10.17,0.88,0.64,0.53,0.02,-0.32,-0.1,91.05,0.91,1.08,0.05,15.08,13.26,0.16,70.97,50.67,12.95,0.9,5.7,41.15,40.53,10.92,-0.34,-0.41,-0.48,-0.54,-0.58,127.97,116.94,93.96,69.9,40.18,21.62,16.08,33.24,29.69,8.88,8.54,5.68,4.0
2025-08-20 14:47:28.460,84.04,30.22,11.39,0.88,0.88,0.78,0.26,-0.24,-0.1,90.23,0.91,1.49,0.26,15.57,13.82,-0.01,70.56,51.08,12.55,1.31,5.68,41.35,39.1,11.04,-0.5,-0.58,-0.44,-0.54,-0.54,127.16,118.98,98.04,73.17,44.05,25.3,16.49,34.88,33.37,9.53,8.7,5.84,4.13
2025-08-20 14:47:28.710,83.22,29.4,10.38,0.71,0.72,0.7,0.18,-0.4,-0.26,90.23,1.52,1.49,0.46,15.57,13.66,-0.09,69.33,51.08,12.55,1.51,5.54,40.74,39.31,11.08,-0.54,-0.29,-0.4,-0.67,-0.66,127.16,118.57,100.49,74.4,47.1,27.34,17.3,35.69,30.71,9.45,8.78,5.8,4.21
2025-08-20 14:47:28.967,84.04,29.2,10.17,0.55,0.48,0.45,0.02,-0.4,-0.43,88.6,0.09,1.28,-0.35,15.17,13.74,-0.01,69.33,50.26,12.55,1.31,5.4,40.12,38.69,11.12,-0.63,-0.45,-0.48,-0.71,-0.7,127.16,129.98,99.67,73.58,46.29,27.75,17.51,34.26,29.69,9.69,8.87,5.76,4.04
2025-08-20 14:47:29.211,82.81,30.22,11.6,0.96,0.96,0.94,0.18,-0.24,-0.02,90.64,1.11,1.49,0.46,15.57,13.66,-0.01,70.97,51.69,12.95,1.31,5.48,41.35,39.92,11.08,-0.34,-0.29,-0.36,-0.5,-0.5,127.56,125.09,102.12,75.63,47.51,28.57,18.12,33.65,29.08,9.69,8.87,5.76,4.13
2025-08-20 14:47:29.461,83.63,30.42,10.99,1.44,1.21,1.1,0.51,-0.24,-0.26,90.64,1.52,1.89,0.05,15.82,14.07,0.07,70.35,51.08,12.75,1.71,5.77,40.74,39.1,11.28,-0.34,-0.37,-0.4,-0.58,-0.74,128.37,113.68,103.75,78.08,48.94,30.82,18.73,35.49,30.71,9.53,8.78,5.8,4.21
2025-08-20 14:47:29.710,84.04,30.83,10.99,1.61,1.29,1.1,0.51,-0.16,-0.1,91.87,1.73,2.1,0.46,16.23,14.48,0.16,70.56,51.49,12.95,1.1,6.42,40.74,38.9,11.77,-0.38,-0.21,-0.44,-0.5,-0.58,127.16,127.54,102.94,76.04,47.71,30.41,19.54,34.26,28.46,9.29,8.66,5.84,4.04
2025-08-20 14:47:29.967,84.04,31.44,11.39,0.96,0.88,0.61,0.02,-0.4,-0.43,89.83,0.7,1.49,-0.35,16.88,14.88,-0.25,70.76,51.08,12.34,1.1,7.01,41.15,39.31,12.71,-0.42,-0.45,-0.48,-0.58,-0.66,127.97,114.9,101.3,76.85,47.51,29.59,19.75,32.84,28.67,9.69,9.03,5.88,4.13
2025-08-20 14:47:30.210,84.45,31.44,11.19,1.2,1.13,0.94,0.35,-0.16,-0.1,91.05,1.52,1.89,0.05,17.86,15.45,0.16,71.38,51.9,12.75,1.71,7.25,41.15,37.87,13.11,-0.34,-0.33,-0.4,-0.58,-0.74,128.78,118.98,102.94,76.04,48.12,29.8,20.56,33.65,28.46,10.02,9.31,5.92,4.21
2025-08-20 14:47:30.460,82.41,31.03,11.19,0.96,0.88,0.94,0.18,-0.16,-0.1,92.28,1.11,1.69,0.46,17.94,16.02,0.16,71.17,51.49,12.34,1.1,7.44,41.15,38.69,13.56,-0.42,-0.49,-0.48,-0.62,-0.66,129.59,117.35,100.9,74.4,48.53,28.57,21.37,34.88,31.53,10.26,9.44,6.04,4.25
2025-08-20 14:47:30.710,82.41,30.02,10.99,0.79,0.88,0.7,0.18,-0.24,-0.34,91.87,1.32,1.89,-0.15,18.43,15.94,-0.01,70.97,51.28,12.14,1.1,7.74,40.74,40.12,13.76,-0.3,-0.45,-0.44,-0.62,-0.66,127.56,116.13,99.67,73.58,45.47,26.12,20.76,34.47,30.92,10.43,9.31,5.92,4.25
2025-08-20 14:47:30.959,82.41,30.02,11.39,1.04,0.88,0.53,-0.22,-0.32,-0.43,91.46,0.7,1.08,0.05,18.59,15.94,0.07,70.76,51.28,12.75,1.1,7.85,40.74,39.51,14.21,-0.54,-0.41,-0.44,-0.5,-0.62,127.97,118.57,97.23,69.9,42.83,24.48,19.75,34.06,30.92,10.26,9.31,6.0,4.21
2025-08-20 14:47:31.210,82.41,29.61,10.99,0.79,0.72,0.53,0.02,-0.24,-0.02,91.46,0.7,1.28,0.67,18.67,16.1,0.07,70.56,51.08,12.14,1.1,7.83,40.94,39.92,14.13,-0.42,-0.41,-0.48,-0.54,-0.54,129.18,116.53,97.23,69.9,41.61,22.85,19.95,31.82,29.28,10.35,9.36,5.88,4.17
2025-08-20 14:47:31.461,80.77,29.61,10.38,0.79,0.72,0.7,0.26,-0.16,-0.02,91.05,0.3,1.49,-0.15,18.02,15.78,-0.01,68.72,50.06,11.12,0.69,7.36,40.12,40.33,13.68,-0.5,-0.41,-0.48,-0.54,-0.66,125.94,118.98,93.96,67.85,41.2,20.8,19.14,32.22,29.28,10.35,9.4,5.88,4.13
2025-08-20 14:47:31.711,81.18,29.2,10.78,0.79,0.8,0.7,-0.06,-0.08,-0.02,89.42,0.5,1.49,0.05,18.1,16.02,0.07,69.54,50.26,11.93,1.51,7.15,40.94,39.72,13.56,-0.34,-0.29,-0.36,-0.38,-0.33,128.37,115.72,93.56,67.44,39.37,20.19,18.52,32.02,29.49,10.59,9.31,5.84,4.04
2025-08-20 14:47:31.967,81.18,29.81,10.38,0.88,0.64,0.61,0.1,-0.08,-0.26,91.46,0.7,1.49,0.67,17.78,15.53,0.24,69.74,50.47,11.93,1.71,6.89,41.35,42.58,13.32,-0.34,-0.29,-0.36,-0.5,-0.5,127.97,117.35,92.74,66.21,38.14,18.96,18.12,31.41,31.12,10.51,9.52,5.88,4.17
2025-08-20 14:47:32.210,82.81,30.42,10.78,0.88,0.64,0.45,0.1,-0.24,-0.1,91.05,0.5,1.49,0.46,17.04,14.88,-0.01,69.74,50.67,11.93,1.1,6.32,40.94,39.72,12.54,-0.42,-0.33,-0.44,-0.67,-0.66,127.56,114.09,91.93,66.62,38.55,18.76,16.9,32.22,30.92,10.35,9.44,5.8,4.25
2025-08-20 14:47:32.461,81.59,29.61,10.38,0.88,0.8,0.7,0.1,-0.4,-0.43,90.23,0.7,0.87,0.26,16.31,14.48,-0.01,70.15,50.67,11.32,1.31,5.58,40.94,40.33,11.69,-0.42,-0.49,-0.48,-0.42,-0.54,126.75,113.27,90.7,64.57,38.55,18.76,16.69,30.8,28.06,10.51,9.56,6.0,4.33
2025-08-20 14:47:32.710,82.81,30.42,11.19,1.04,0.8,0.86,0.43,-0.16,-0.18,91.05,0.91,1.08,0.67,15.25,13.91,0.16,70.35,51.49,12.34,1.31,4.93,41.15,39.31,10.75,-0.38,-0.41,-0.44,-0.54,-0.66,125.94,118.98,91.93,66.62,36.72,18.35,15.47,30.59,25.6,9.86,9.23,5.84,4.08
2025-08-20 14:47:32.967,82.81,29.81,11.19,1.12,1.04,0.86,0.26,-0.4,-0.51,89.83,1.11,0.87,0.05,14.02,12.77,0.07,70.15,51.08,12.75,1.71,4.42,40.53,39.72,9.78,-0.34,-0.37,-0.36,-0.42,-0.54,127.97,114.09,93.96,67.85,37.94,18.55,15.07,31.41,26.62,9.53,8.91,5.84,4.17
2025-08-20 14:47:33.211,83.63,31.44,12.0,1.36,1.13,0.94,0.59,-0.16,-0.18,91.46,1.11,1.69,0.26,13.62,12.44,0.16,70.56,51.9,12.55,1.71,3.93,41.15,39.1,9.17,-0.3,-0.37,-0.4,-0.5,-0.42,125.94,110.01,92.33,64.98,38.75,18.76,14.05,29.16,27.24,9.2,8.78,5.84,4.33
2025-08-20 14:47:33.460,82.81,31.24,11.39,1.61,1.53,0.94,0.75,-0.08,-0.1,91.05,1.32,1.89,0.46,13.21,12.28,0.07,70.97,51.08,12.75,1.1,3.69,40.94,40.12,8.8,-0.42,-0.37,-0.36,-0.38,-0.54,125.94,111.64,90.7,65.8,39.57,19.17,14.25,28.35,26.42,9.12,8.66,5.76,4.17
2025-08-20 14:47:33.711,83.22,31.44,12.21,1.77,1.29,1.27,0.75,-0.08,-0.18,91.87,1.73,1.89,0.05,13.13,11.71,0.16,70.56,51.28,12.75,1.31,3.62,41.35,40.33,8.56,-0.38,-0.45,-0.4,-0.5,-0.54,125.94,120.2,90.7,66.62,36.92,17.73,13.85,28.96,27.44,8.8,8.46,5.88,4.08
2025-08-20 14:47:33.960,83.63,31.85,12.0,1.44,1.37,1.1,0.35,-0.08,-0.02,91.87,1.11,1.89,0.26,13.05,11.95,0.07,70.97,52.31,13.36,1.71,3.71,41.15,39.31,8.52,-0.34,-0.41,-0.4,-0.5,-0.54,125.94,113.27,91.93,65.39,36.51,17.53,14.05,28.96,29.08,8.88,8.42,6.0,4.21
2025-08-20 14:47:34.211,82.41,31.44,11.39,1.44,0.96,0.86,0.51,-0.16,0.06,91.46,1.32,1.69,0.46,12.8,11.71,0.24,70.97,52.1,12.95,1.71,3.89,41.35,40.12,8.44,-0.38,-0.41,-0.32,-0.46,-0.37,127.16,117.76,90.7,65.8,36.51,18.14,13.64,29.37,28.87,8.72,8.17,5.72,3.96
2025-08-20 14:47:34.459,82.81,31.03,10.99,1.28,1.04,0.61,0.43,-0.24,-0.1,90.64,1.32,1.89,0.87,13.29,12.04,0.24,70.56,50.88,13.16,1.92,4.03,40.94,40.33,8.6,-0.38,-0.29,-0.36,-0.5,-0.5,125.13,115.72,92.74,67.44,38.55,18.96,13.64,32.84,31.74,8.39,8.05,5.76,4.04
2025-08-20 14:47:34.710,82.81,30.83,11.6,1.12,0.96,0.7,0.35,-0.08,-0.1,91.46,1.32,1.28,0.46,13.13,12.12,-0.17,70.15,50.88,12.55,1.71,4.11,40.94,39.92,8.6,-0.42,-0.37,-0.52,-0.58,-0.66,125.53,110.83,93.15,67.03,39.57,20.6,14.46,33.65,30.1,8.63,8.17,5.92,4.13
2025-08-20 14:47:34.967,83.22,30.02,10.17,0.88,0.64,0.7,-0.06,-0.48,-0.51,90.64,0.5,1.28,-0.76,13.29,11.95,0.07,70.15,51.28,11.93,1.1,4.15,40.53,38.69,8.97,-0.42,-0.41,-0.44,-0.58,-0.66,125.13,113.68,93.96,67.44,39.37,21.62,14.46,33.45,28.87,8.47,8.21,5.76,3.96
2025-08-20 14:47:35.210,82.81,30.22,10.78,1.04,0.72,0.94,0.43,-0.32,-0.18,90.64,0.91,1.08,-0.15,13.54,12.2,-0.17,70.76,51.69,12.75,1.92,4.26,41.15,40.12,9.13,-0.46,-0.45,-0.4,-0.54,-0.66,124.32,115.31,96.0,69.9,39.57,20.8,16.08,33.65,32.55,8.88,8.38,5.76,4.04
2025-08-20 14:47:35.460,83.22,30.83,12.0,1.28,1.04,0.94,0.02,-0.32,-0.18,91.46,0.5,1.28,0.05,14.11,12.69,0.16,70.76,51.9,12.95,1.51,4.56,40.94,40.12,9.53,-0.42,-0.41,-0.48,-0.58,-0.7,124.72,109.2,95.6,68.26,39.77,21.82,15.27,32.02,30.51,9.2,8.46,5.88,4.0
2025-08-20 14:47:35.710,83.22,30.63,11.6,1.12,0.96,0.94,0.35,-0.24,-0.02,91.46,1.32,1.69,0.46,14.43,13.01,0.16,70.56,50.67,12.95,1.71,5.01,41.35,41.35,10.02,-0.42,-0.45,-0.4,-0.54,-0.58,123.51,114.09,94.78,69.08,39.77,21.41,15.88,31.41,30.71,8.72,8.42,5.96,4.17
2025-08-20 14:47:35.967,84.45,31.03,11.6,1.12,1.04,0.86,0.18,-0.32,-0.43,90.23,0.91,0.87,-0.76,14.51,13.17,-0.09,71.38,51.28,12.55,1.1,5.28,41.76,39.51,10.43,-0.54,-0.41,-0.48,-0.58,-0.66,123.51,111.64,94.78,69.08,41.4,21.82,16.08,32.22,29.49,8.96,8.5,5.84,4.08
2025-08-20 14:47:36.210,82.41,31.03,11.19,1.12,0.8,0.78,0.35,-0.16,-0.18,91.87,0.91,1.69,0.26,14.84,13.58,0.16,71.58,52.1,12.75,1.92,5.52,40.94,41.15,10.71,-0.42,-0.41,-0.44,-0.5,-0.58,123.91,116.53,95.19,69.49,42.62,23.25,16.49,32.43,30.1,9.2,8.54,5.8,4.17
2025-08-20 14:47:36.460,84.04,31.03,11.39,0.96,0.72,0.78,0.18,-0.32,-0.43,89.83,0.91,1.49,-0.35,15.49,13.91,0.16,70.76,51.08,12.34,1.51,5.5,41.35,38.49,10.88,-0.58,-0.41,-0.48,-0.5,-0.62,124.32,122.24,96.82,70.3,43.64,24.07,17.51,33.24,33.78,9.53,8.91,6.0,4.21
2025-08-20 14:47:36.709,83.22,31.03,10.99,1.12,0.88,0.53,-0.06,-0.32,-0.18,90.64,1.32,0.47,0.26,15.49,13.91,0.07,69.95,51.69,13.36,1.51,5.58,41.35,38.08,11.0,-0.54,-0.45,-0.56,-0.71,-0.82,123.51,112.87,97.23,71.12,42.42,23.87,17.1,34.47,33.99,9.45,8.91,6.0,4.25
2025-08-20 14:47:36.967,83.22,30.22,10.78,0.71,0.64,0.37,-0.22,-0.57,-0.51,89.83,0.3,0.87,-0.15,15.25,14.07,-0.09,70.76,51.08,12.75,1.31,6.03,40.94,40.12,11.24,-0.34,-0.45,-0.56,-0.71,-0.7,123.91,123.46,97.63,71.12,42.22,23.87,16.29,34.67,33.37,9.04,8.5,5.76,4.04
2025-08-20 14:47:37.210,83.63,30.83,12.0,0.79,0.56,0.53,-0.06,-0.4,-0.26,90.23,-0.11,0.67,-0.56,15.98,14.56,-0.25,68.72,50.67,11.73,-0.32,6.07,39.92,36.03,11.69,-0.58,-0.62,-0.56,-0.67,-0.66,124.72,113.27,96.41,69.49,42.42,23.87,18.32,34.26,32.55,9.94,9.03,6.0,4.33
2025-08-20 14:47:37.460,82.81,30.63,11.19,0.96,0.96,0.86,0.26,-0.08,-0.1,91.46,0.91,1.08,-0.15,16.55,14.8,-0.01,69.95,50.67,11.93,1.31,6.23,40.53,38.69,12.06,-0.42,-0.41,-0.48,-0.54,-0.58,124.72,119.79,96.41,70.3,42.42,22.03,17.51,34.47,30.71,9.94,9.03,5.92,4.25
2025-08-20 14:47:37.710,82.0,30.83,12.0,0.88,0.64,0.61,-0.14,-0.24,-0.34,91.87,0.91,1.08,0.46,16.63,14.72,-0.01,70.56,51.08,11.93,1.1,6.19,40.94,39.1,12.3,-0.34,-0.45,-0.44,-0.62,-0.66,125.94,116.13,96.41,69.49,42.01,24.07,17.71,34.06,30.51,10.1,9.11,6.0,4.13
2025-08-20 14:47:37.967,82.81,30.22,11.39,0.63,0.4,0.45,0.02,-0.32,-0.34,90.23,-0.52,0.47,-0.15,16.55,14.64,-0.09,69.95,51.28,11.93,0.49,5.99,39.92,38.49,12.02,-0.38,-0.49,-0.48,-0.58,-0.62,125.13,116.53,94.78,69.08,42.22,23.05,18.12,34.88,28.67,10.18,9.23,5.96,4.25
2025-08-20 14:47:38.210,84.45,30.83,11.39,0.88,0.72,0.7,0.18,-0.08,-0.18,91.05,0.7,1.28,0.05,16.23,14.8,-0.01,70.15,50.67,12.95,1.1,5.6,40.94,40.33,11.81,-0.38,-0.29,-0.28,-0.46,-0.5,127.16,120.2,96.82,70.3,41.81,23.46,18.32,36.92,33.58,10.51,9.4,6.13,4.25
2025-08-20 14:47:38.460,83.22,29.4,10.78,0.79,0.72,0.7,0.1,-0.24,-0.18,90.23,0.7,0.87,-0.15,15.98,14.8,-0.17,70.56,51.28,12.55,1.31,5.62,40.53,38.9,11.49,-0.54,-0.41,-0.48,-0.5,-0.54,125.53,111.64,94.78,69.49,41.2,22.23,17.51,35.08,31.33,10.02,9.03,5.88,4.21
2025-08-20 14:47:38.710,82.0,30.02,11.39,1.04,0.8,0.78,0.35,-0.24,-0.18,91.46,0.3,1.49,0.46,15.74,14.23,0.07,69.74,50.67,11.73,1.1,5.75,41.15,40.33,11.65,-0.42,-0.41,-0.44,-0.62,-0.54,125.53,120.2,94.78,68.67,41.2,22.23,17.51,32.84,31.12,9.86,8.91,6.08,4.21
2025-08-20 14:47:38.959,82.41,29.81,10.58,1.04,0.72,0.86,0.18,-0.16,-0.26,91.05,0.09,1.49,0.26,16.14,13.91,0.16,70.56,51.28,12.75,1.31,6.05,40.94,38.69,11.65,-0.5,-0.49,-0.52,-0.54,-0.42,125.53,112.46,95.6,69.49,40.99,22.44,18.32,33.24,29.69,9.53,8.74,5.88,4.08
2025-08-20 14:47:39.210,83.22,30.63,12.0,1.28,0.88,0.94,0.43,0.01,-0.1,91.05,0.5,1.49,0.46,15.98,14.31,0.16,70.97,51.08,12.95,1.1,5.95,41.15,39.1,11.49,-0.38,-0.49,-0.4,-0.54,-0.54,125.13,123.46,94.37,68.67,39.77,20.6,17.71,32.22,30.51,9.61,8.87,5.92,4.04
2025-08-20 14:47:39.460,82.81,30.63,11.6,1.2,0.96,0.86,0.35,-0.24,-0.18,91.46,0.91,1.49,0.67,15.98,14.31,-0.09,71.17,50.88,12.75,1.31,5.83,41.35,39.31,11.41,-0.46,-0.41,-0.44,-0.58,-0.58,126.75,107.98,94.37,68.26,39.37,19.98,17.1,34.06,32.55,9.53,8.95,6.04,4.29
2025-08-20 14:47:39.710,82.81,31.44,11.39,1.28,0.88,1.02,0.26,-0.16,-0.1,89.83,0.5,1.28,0.26,16.14,14.31,0.07,71.38,51.28,12.75,1.71,6.23,40.94,38.28,11.45,-0.38,-0.33,-0.36,-0.58,-0.58,124.72,115.31,93.15,65.8,38.55,19.17,16.9,34.06,30.1,9.61,8.78,5.96,4.08
2025-08-20 14:47:39.966,84.45,31.44,11.8,1.28,1.13,1.02,0.43,-0.24,-0.34,89.42,0.91,0.87,-0.15,15.82,14.15,-0.09,70.97,51.08,12.34,1.71,6.17,41.35,39.1,11.53,-0.58,-0.41,-0.48,-0.46,-0.58,125.13,119.39,91.93,65.39,38.35,18.96,16.08,33.04,28.26,9.29,8.66,5.8,4.13
